#Date:2020-09-02 17:20:17
#Class:methylRawDB
#DT:tabix
#SI:WM44_regions
#AS:hg19
#CT:CpG
#RS:region
#NR:31861
#DT:tabix
chr1	133125	135124	*	260	177	83
chr1	135564	137563	*	365	274	91
chr1	542739	544738	*	68	5	63
chr1	711985	713984	*	312	256	56
chr1	714548	716547	*	308	205	103
chr1	786864	788863	*	33	28	5
chr1	837695	839694	*	2063	1758	305
chr1	840620	844299	*	1500	480	1020
chr1	845884	847883	*	1003	340	663
chr1	852766	854765	*	1317	529	788
chr1	854974	858970	*	2646	154	2492
chr1	861633	863632	*	133	90	43
chr1	867333	869332	*	1691	924	766
chr1	871873	875730	*	4683	1867	2816
chr1	878364	880363	*	2364	1222	1142
chr1	884357	886356	*	371	353	18
chr1	886603	888602	*	855	687	168
chr1	892314	894313	*	346	10	336
chr1	902655	906296	*	927	620	307
chr1	906539	908538	*	2325	1528	797
chr1	910870	912869	*	2453	858	1595
chr1	913154	915153	*	4186	2708	1478
chr1	917727	919726	*	1947	1230	717
chr1	919928	921927	*	794	624	170
chr1	931388	933387	*	1024	142	882
chr1	937411	939410	*	208	85	123
chr1	946671	948670	*	284	169	115
chr1	949852	951851	*	1312	987	325
chr1	952769	954768	*	1140	721	419
chr1	956344	958343	*	926	25	901
chr1	961796	963795	*	461	170	290
chr1	964508	967966	*	80	2	78
chr1	970239	972238	*	319	83	236
chr1	973497	975496	*	118	27	91
chr1	980306	981068	*	781	590	191
chr1	981401	982152	*	269	178	91
chr1	982512	983174	*	715	369	346
chr1	983613	984206	*	1758	1472	286
chr1	984430	986429	*	4751	3370	1381
chr1	988275	990274	*	1868	1123	743
chr1	990695	994436	*	973	641	332
chr1	995304	997303	*	2770	1339	1431
chr1	997679	999678	*	3138	346	2792
chr1	999912	1002663	*	733	566	167
chr1	1005319	1007318	*	1472	796	676
chr1	1009510	1011509	*	828	602	226
chr1	1013403	1016863	*	1076	160	916
chr1	1017440	1018099	*	1384	1080	304
chr1	1018391	1019818	*	3280	2676	604
chr1	1020027	1023143	*	5850	4936	913
chr1	1023348	1024075	*	846	790	56
chr1	1024615	1026377	*	952	805	147
chr1	1026626	1027509	*	84	82	2
chr1	1027731	1029730	*	554	458	96
chr1	1044045	1046044	*	231	208	23
chr1	1046341	1048340	*	649	593	56
chr1	1050831	1051178	*	299	2	297
chr1	1052446	1054445	*	950	483	467
chr1	1070370	1072369	*	2944	1405	1538
chr1	1072848	1074847	*	899	466	432
chr1	1091212	1093211	*	1351	964	387
chr1	1093477	1095476	*	1992	499	1493
chr1	1096044	1098043	*	2105	1203	902
chr1	1100585	1102584	*	2989	1977	1012
chr1	1107315	1109314	*	2022	410	1612
chr1	1110146	1112145	*	895	478	417
chr1	1113575	1115574	*	3211	1057	2154
chr1	1116007	1118006	*	1611	663	948
chr1	1133219	1136360	*	1787	1034	753
chr1	1137157	1139156	*	729	407	322
chr1	1139671	1141670	*	2200	1004	1196
chr1	1142151	1145568	*	4635	478	4157
chr1	1145879	1146708	*	181	145	36
chr1	1146915	1149055	*	3557	1163	2394
chr1	1149525	1152522	*	143	108	35
chr1	1153135	1153784	*	394	371	23
chr1	1154420	1156419	*	3753	3441	312
chr1	1157169	1159168	*	1611	1552	59
chr1	1159529	1161959	*	743	720	23
chr1	1162282	1163502	*	848	804	44
chr1	1163896	1167001	*	1227	1088	137
chr1	1168986	1170985	*	1566	1340	226
chr1	1171916	1173915	*	3330	487	2841
chr1	1174264	1177885	*	5286	2999	2287
chr1	1178208	1181756	*	8393	6470	1923
chr1	1182471	1184470	*	2266	1124	1142
chr1	1187397	1189396	*	1664	1494	169
chr1	1190800	1192799	*	462	378	84
chr1	1201167	1203166	*	661	648	13
chr1	1203598	1205597	*	56	49	7
chr1	1206516	1208515	*	1358	572	785
chr1	1209943	1211942	*	360	318	42
chr1	1226781	1228780	*	2035	737	1298
chr1	1230164	1232163	*	2305	1854	451
chr1	1240401	1242400	*	760	13	747
chr1	1245186	1247918	*	985	758	227
chr1	1248494	1250493	*	1832	1618	213
chr1	1254549	1256548	*	1683	1499	184
chr1	1257644	1259643	*	478	437	41
chr1	1260636	1262665	*	549	25	524
chr1	1263421	1265206	*	905	686	219
chr1	1265430	1267085	*	946	50	896
chr1	1267287	1267435	*	54	25	29
chr1	1268987	1271425	*	2585	1939	645
chr1	1272075	1272377	*	645	525	120
chr1	1272635	1274634	*	3403	2868	533
chr1	1281934	1283933	*	1258	718	540
chr1	1285346	1287345	*	790	310	480
chr1	1287708	1289707	*	1745	214	1531
chr1	1291127	1293126	*	1083	845	238
chr1	1307141	1309140	*	1840	750	1089
chr1	1311040	1313039	*	189	166	23
chr1	1320645	1322644	*	1271	1201	70
chr1	1322925	1324924	*	875	843	32
chr1	1332072	1334071	*	833	283	550
chr1	1335603	1337602	*	58	3	55
chr1	1340005	1342004	*	2099	1315	784
chr1	1342953	1344952	*	3111	719	2391
chr1	1353160	1355159	*	765	686	79
chr1	1356001	1358000	*	628	166	462
chr1	1359561	1361560	*	284	115	169
chr1	1361788	1362954	*	528	4	523
chr1	1363300	1365299	*	1835	1158	676
chr1	1368768	1370767	*	2288	143	2145
chr1	1371450	1374461	*	3213	878	2335
chr1	1375585	1377584	*	1535	952	581
chr1	1387556	1389555	*	1256	878	378
chr1	1389890	1391889	*	2273	1591	682
chr1	1394086	1396085	*	1906	328	1578
chr1	1396339	1398338	*	1890	713	1177
chr1	1404845	1406844	*	22	0	22
chr1	1407822	1409821	*	515	414	101
chr1	1412035	1414034	*	1122	1081	41
chr1	1414533	1417285	*	475	469	6
chr1	1417754	1420226	*	59	57	2
chr1	1420685	1422684	*	3140	2888	252
chr1	1442589	1444588	*	374	183	191
chr1	1444850	1446878	*	188	159	29
chr1	1448206	1450205	*	785	667	118
chr1	1450702	1452701	*	898	874	23
chr1	1453200	1455302	*	135	130	5
chr1	1455893	1456829	*	224	220	4
chr1	1457075	1457954	*	508	480	28
chr1	1459030	1461029	*	1422	1323	99
chr1	1462509	1464508	*	2975	2814	160
chr1	1464807	1466806	*	257	242	15
chr1	1468605	1470604	*	689	367	322
chr1	1471451	1473107	*	1064	720	344
chr1	1473343	1474962	*	362	346	16
chr1	1475221	1476093	*	6669	43	6622
chr1	1476670	1478669	*	777	661	116
chr1	1487533	1489532	*	1296	1059	236
chr1	1489795	1491794	*	1475	1127	348
chr1	1494762	1496761	*	72	72	0
chr1	1496987	1498986	*	389	379	10
chr1	1510748	1512747	*	408	256	152
chr1	1532332	1534331	*	2632	2121	511
chr1	1536137	1538136	*	981	803	178
chr1	1548454	1550453	*	486	309	177
chr1	1556588	1558587	*	1781	1265	515
chr1	1559360	1560780	*	661	495	166
chr1	1561056	1562049	*	485	220	265
chr1	1562399	1563674	*	1928	891	1037
chr1	1564033	1564421	*	398	149	248
chr1	1571471	1573470	*	1496	1276	220
chr1	1590943	1592942	*	1048	966	82
chr1	1598982	1600981	*	174	148	26
chr1	1602687	1604686	*	526	501	25
chr1	1605899	1607898	*	89	0	89
chr1	1608244	1610243	*	1566	11	1554
chr1	1625068	1627067	*	328	174	154
chr1	1629087	1631086	*	423	239	184
chr1	1634691	1636690	*	1332	1233	99
chr1	1656232	1658231	*	637	549	88
chr1	1671102	1673101	*	142	125	17
chr1	1678334	1680333	*	70	45	25
chr1	1683374	1685373	*	922	861	61
chr1	1685972	1687971	*	1002	940	62
chr1	1689768	1691767	*	3424	2958	465
chr1	1692064	1694063	*	275	267	8
chr1	1710583	1713639	*	551	247	302
chr1	1714142	1716141	*	194	121	73
chr1	1819406	1821405	*	119	39	80
chr1	1823273	1825272	*	599	20	576
chr1	1837959	1839958	*	212	199	13
chr1	1840602	1842601	*	3132	1387	1745
chr1	1848099	1850098	*	990	662	327
chr1	1851392	1853391	*	1140	861	279
chr1	1857247	1859246	*	729	286	443
chr1	1859524	1861523	*	2654	1642	1011
chr1	1872716	1874715	*	2542	1203	1339
chr1	1875016	1875617	*	277	64	213
chr1	1875878	1877877	*	166	103	63
chr1	1886871	1888870	*	1151	797	354
chr1	1894415	1896414	*	72	20	52
chr1	1896629	1897581	*	377	222	155
chr1	1897787	1899786	*	1081	345	736
chr1	1908269	1910268	*	696	478	217
chr1	1913801	1915800	*	259	196	63
chr1	1933167	1935166	*	736	234	502
chr1	1935453	1937452	*	1762	1087	675
chr1	1948412	1950411	*	980	564	416
chr1	1951480	1953479	*	1396	1175	221
chr1	1955047	1957046	*	1179	646	530
chr1	1957387	1959414	*	1875	1212	663
chr1	1959868	1960942	*	78	20	58
chr1	1961851	1963850	*	2712	1278	1433
chr1	1972687	1974686	*	585	298	287
chr1	1974943	1976123	*	177	67	110
chr1	1976629	1978628	*	2091	398	1693
chr1	1979252	1981251	*	458	272	186
chr1	1983213	1985212	*	1054	900	154
chr1	1988780	1990779	*	403	379	24
chr1	1991172	1993171	*	878	756	122
chr1	2003180	2005179	*	1001	837	164
chr1	2005566	2007565	*	334	310	24
chr1	2023206	2025205	*	2026	1593	431
chr1	2026226	2028225	*	706	598	108
chr1	2036556	2038555	*	1235	1003	232
chr1	2038864	2040997	*	996	732	264
chr1	2041303	2043302	*	2138	1804	333
chr1	2044430	2046429	*	757	706	51
chr1	2046866	2048865	*	836	655	181
chr1	2061783	2063782	*	228	202	26
chr1	2064856	2066367	*	185	185	0
chr1	2066667	2068666	*	105	54	51
chr1	2080315	2082314	*	632	184	448
chr1	2114433	2116432	*	560	492	68
chr1	2116802	2118801	*	852	666	186
chr1	2119018	2121017	*	455	429	26
chr1	2121819	2123818	*	3146	2647	499
chr1	2124049	2126048	*	2724	2257	467
chr1	2126643	2128642	*	130	62	68
chr1	2134809	2136808	*	4363	706	3657
chr1	2137352	2139351	*	1794	1366	427
chr1	2142200	2144199	*	766	128	637
chr1	2144498	2146497	*	2636	1335	1301
chr1	2156213	2158212	*	285	169	116
chr1	2161174	2163173	*	484	383	101
chr1	2210021	2212020	*	444	381	63
chr1	2213882	2215881	*	2284	2133	151
chr1	2220199	2222198	*	599	409	190
chr1	2222570	2224569	*	350	41	309
chr1	2230311	2232310	*	1460	755	705
chr1	2232618	2235308	*	2330	2047	283
chr1	2235668	2236442	*	300	260	40
chr1	2239070	2241069	*	248	144	104
chr1	2243715	2245714	*	2127	397	1730
chr1	2247087	2249315	*	2060	1287	773
chr1	2249635	2251634	*	861	630	230
chr1	2251724	2253723	*	458	322	136
chr1	2254759	2258097	*	1570	1168	402
chr1	2259327	2261326	*	2165	1424	741
chr1	2264008	2266007	*	376	313	63
chr1	2266433	2268432	*	1805	1035	770
chr1	2274359	2276358	*	2256	1156	1100
chr1	2276658	2278657	*	1684	707	976
chr1	2304377	2306376	*	1140	800	340
chr1	2316750	2318749	*	249	217	32
chr1	2320482	2322481	*	372	1	371
chr1	2323765	2325764	*	302	251	51
chr1	2334173	2336172	*	402	394	8
chr1	2337877	2339876	*	816	662	154
chr1	2340247	2343385	*	2866	2183	683
chr1	2346157	2348156	*	1930	125	1805
chr1	2357927	2359926	*	4431	2446	1984
chr1	2360168	2362167	*	1701	1314	387
chr1	2369847	2371846	*	1596	765	831
chr1	2372074	2374818	*	1746	802	944
chr1	2375815	2377814	*	1042	503	539
chr1	2385670	2387669	*	1053	437	616
chr1	2388087	2390086	*	1841	735	1106
chr1	2396826	2398825	*	780	319	461
chr1	2399056	2401055	*	1099	407	692
chr1	2407758	2409757	*	3298	1362	1936
chr1	2410050	2411125	*	372	259	113
chr1	2411405	2415198	*	626	291	335
chr1	2415507	2417506	*	800	570	230
chr1	2431649	2433648	*	2415	1623	792
chr1	2434066	2435041	*	1035	892	143
chr1	2435258	2435554	*	132	13	119
chr1	2435829	2439797	*	4548	3302	1245
chr1	2440479	2442478	*	533	367	166
chr1	2443356	2445355	*	659	618	41
chr1	2445649	2447648	*	1882	1801	81
chr1	2447923	2449922	*	2955	2711	244
chr1	2451552	2452795	*	300	279	21
chr1	2453008	2455007	*	1089	919	170
chr1	2455242	2457241	*	913	588	325
chr1	2458260	2460760	*	2206	1190	1016
chr1	2462011	2464010	*	822	565	257
chr1	2467213	2469212	*	533	371	162
chr1	2470096	2472095	*	109	4	105
chr1	2472587	2474586	*	563	460	103
chr1	2475564	2477563	*	474	126	348
chr1	2478364	2480363	*	1576	11	1565
chr1	2515398	2517397	*	597	2	594
chr1	2518893	2520892	*	1911	1431	480
chr1	2525240	2527239	*	1859	909	950
chr1	2527504	2529503	*	1434	669	765
chr1	2535672	2537671	*	4772	2565	2206
chr1	2537887	2539886	*	2929	1523	1405
chr1	2557893	2559892	*	240	2	238
chr1	2561056	2563055	*	251	149	100
chr1	2572031	2574030	*	1887	1622	264
chr1	2574865	2576864	*	2749	512	2237
chr1	2704026	2706025	*	1397	563	833
chr1	2706962	2708961	*	411	331	80
chr1	2714742	2716741	*	582	354	228
chr1	2717234	2719233	*	1272	253	1019
chr1	2770127	2772126	*	1419	595	824
chr1	2772666	2774665	*	3273	1157	2116
chr1	2775158	2777157	*	615	439	176
chr1	2777362	2779361	*	1556	913	643
chr1	2825786	2827785	*	895	772	123
chr1	2828295	2830294	*	726	240	486
chr1	2845057	2847056	*	886	659	227
chr1	2847289	2850665	*	2921	1253	1667
chr1	2850874	2852873	*	445	193	252
chr1	2876809	2878808	*	777	437	340
chr1	2883063	2885062	*	235	134	101
chr1	2885285	2886589	*	273	150	123
chr1	2886924	2888923	*	2089	810	1279
chr1	2916498	2918497	*	1157	659	498
chr1	2918754	2920753	*	2081	1028	1053
chr1	2927156	2929155	*	1668	1389	279
chr1	2929377	2931376	*	1657	859	798
chr1	2936634	2938633	*	846	448	398
chr1	2939044	2941043	*	1268	771	497
chr1	2977276	2979275	*	362	277	85
chr1	2980759	2983925	*	1918	1019	899
chr1	2987963	2990030	*	1143	369	774
chr1	2990719	2992718	*	264	144	120
chr1	2995273	2997272	*	1629	846	783
chr1	2997474	2999727	*	1516	617	899
chr1	2999979	3001978	*	112	42	70
chr1	3026180	3028179	*	1351	706	645
chr1	3028558	3030557	*	1249	685	563
chr1	3036068	3038067	*	2187	759	1428
chr1	3038344	3040343	*	2252	1373	879
chr1	3054542	3056541	*	1704	1237	465
chr1	3056773	3059050	*	751	372	379
chr1	3059269	3061268	*	822	485	337
chr1	3069900	3071899	*	1137	795	341
chr1	3072240	3074239	*	778	454	324
chr1	3078935	3080934	*	1387	814	573
chr1	3081293	3083292	*	60	57	3
chr1	3100541	3102540	*	492	306	186
chr1	3103353	3104956	*	1020	502	518
chr1	3105254	3107253	*	12	4	8
chr1	3109580	3111579	*	1267	590	677
chr1	3111910	3113909	*	1373	551	822
chr1	3145846	3147845	*	235	182	53
chr1	3148082	3150081	*	1302	467	835
chr1	3153161	3155160	*	936	683	253
chr1	3155362	3157509	*	1074	838	236
chr1	3158301	3160300	*	1303	858	445
chr1	3161970	3163969	*	379	216	163
chr1	3164644	3166643	*	506	83	423
chr1	3180822	3182821	*	565	223	342
chr1	3183217	3184546	*	529	278	251
chr1	3184825	3186824	*	1754	1307	447
chr1	3193377	3195376	*	1206	681	523
chr1	3196053	3198052	*	360	172	188
chr1	3204454	3206453	*	618	347	271
chr1	3237916	3239915	*	1957	659	1298
chr1	3240262	3242261	*	152	103	49
chr1	3273030	3275029	*	1733	902	831
chr1	3275285	3277284	*	1074	594	480
chr1	3305070	3307069	*	1400	433	965
chr1	3307286	3310102	*	2168	1190	978
chr1	3311036	3313035	*	844	628	216
chr1	3319270	3321269	*	1408	500	908
chr1	3322311	3324310	*	1295	777	517
chr1	3325992	3327991	*	1103	510	593
chr1	3329425	3331040	*	906	444	462
chr1	3331280	3331986	*	65	42	23
chr1	3332228	3334227	*	1021	541	480
chr1	3340013	3342012	*	2863	495	2368
chr1	3342807	3344806	*	662	399	263
chr1	3349366	3351365	*	1098	617	481
chr1	3351633	3353632	*	570	413	157
chr1	3368906	3370905	*	495	7	488
chr1	3371684	3373683	*	1040	262	778
chr1	3392702	3394701	*	803	519	284
chr1	3395192	3397191	*	3371	1454	1917
chr1	3423577	3425576	*	964	775	188
chr1	3425798	3426361	*	372	185	187
chr1	3426571	3427355	*	50	7	43
chr1	3427684	3429683	*	284	180	104
chr1	3433989	3435988	*	461	315	146
chr1	3436251	3438250	*	2244	1073	1171
chr1	3445450	3447449	*	881	163	718
chr1	3447951	3449950	*	2621	428	2193
chr1	3457875	3459874	*	2647	1047	1598
chr1	3460270	3462269	*	3398	2123	1275
chr1	3497903	3499902	*	1172	575	597
chr1	3500471	3502470	*	549	407	142
chr1	3509710	3511709	*	1872	762	1110
chr1	3512119	3514118	*	543	310	232
chr1	3528079	3528333	*	851	5	846
chr1	3528684	3530683	*	145	124	21
chr1	3538768	3540767	*	602	494	108
chr1	3554964	3556963	*	59	59	0
chr1	3561010	3563009	*	723	698	25
chr1	3564446	3566445	*	1243	5	1237
chr1	3569637	3571636	*	634	10	624
chr1	3605097	3607096	*	1108	593	515
chr1	3621319	3623318	*	1463	1140	322
chr1	3623522	3625521	*	2100	1375	722
chr1	3632634	3634633	*	592	435	157
chr1	3635102	3637101	*	965	47	918
chr1	3647295	3649294	*	661	515	146
chr1	3649675	3651674	*	1955	1735	219
chr1	3660964	3662963	*	1141	975	166
chr1	3686554	3688553	*	1546	1200	346
chr1	3689685	3691684	*	3358	1595	1763
chr1	3701673	3703672	*	1939	1802	137
chr1	3710399	3712398	*	155	142	13
chr1	3713235	3715234	*	72	60	12
chr1	3732016	3734015	*	94	79	15
chr1	3771188	3773187	*	15	0	15
chr1	3774466	3775077	*	949	296	653
chr1	3788865	3790864	*	124	112	12
chr1	3791612	3793611	*	65	62	3
chr1	3806491	3808490	*	472	440	32
chr1	3814357	3816356	*	221	215	6
chr1	3822220	3824219	*	275	77	198
chr1	3824457	3826456	*	467	3	464
chr1	4190634	4192633	*	386	78	308
chr1	4193244	4195243	*	262	132	130
chr1	4219388	4221387	*	188	121	67
chr1	4221673	4223672	*	133	112	21
chr1	4711990	4713989	*	1792	274	1518
chr1	4716556	4718555	*	12	10	2
chr1	4724577	4726576	*	249	107	142
chr1	4726868	4728867	*	438	72	366
chr1	4769653	4771652	*	1302	92	1210
chr1	4772546	4774545	*	1109	673	436
chr1	4830352	4832351	*	42	26	16
chr1	4832554	4834553	*	714	544	170
chr1	5770057	5772056	*	48	44	4
chr1	5772514	5774513	*	914	624	289
chr1	5793785	5795784	*	785	154	631
chr1	5935158	5937157	*	267	245	22
chr1	5937393	5939392	*	143	142	1
chr1	5948825	5950824	*	21	10	11
chr1	5951030	5953029	*	279	254	25
chr1	6049596	6051595	*	1438	921	517
chr1	6052956	6054955	*	2628	11	2615
chr1	6084245	6086244	*	581	79	502
chr1	6086495	6088494	*	775	12	763
chr1	6129636	6131635	*	312	308	4
chr1	6131986	6133985	*	517	415	102
chr1	6185744	6187743	*	1082	771	311
chr1	6188236	6188873	*	224	180	44
chr1	6189121	6191120	*	285	137	148
chr1	6200119	6202118	*	210	147	63
chr1	6202360	6204359	*	488	221	267
chr1	6206717	6208716	*	164	125	39
chr1	6237238	6239237	*	1103	740	362
chr1	6241252	6243251	*	25	21	4
chr1	6259884	6261883	*	257	188	69
chr1	6263826	6265825	*	210	14	196
chr1	6266779	6268820	*	1745	721	1024
chr1	6269589	6271588	*	533	479	54
chr1	6293529	6295528	*	464	281	183
chr1	6296262	6298261	*	1200	861	339
chr1	6299696	6301695	*	468	33	435
chr1	6302857	6305148	*	1851	136	1715
chr1	6306464	6309163	*	103	4	99
chr1	6310093	6313761	*	193	138	55
chr1	6318138	6320137	*	253	6	247
chr1	6320943	6322942	*	7994	708	7285
chr1	6337949	6339948	*	28	19	9
chr1	6341413	6343412	*	638	368	270
chr1	6454186	6456185	*	1540	1264	276
chr1	6477058	6479057	*	611	185	426
chr1	6480939	6484503	*	660	49	611
chr1	6485328	6487327	*	861	177	684
chr1	6498169	6500168	*	49	43	6
chr1	6505208	6507207	*	338	175	163
chr1	6509187	6511689	*	694	154	540
